cluster_id,h3_cell,lat,lon,violation_count,police_station,primary_violation,heavy_pct,repeat_pct,junction_pct,top_hours,spillover_index,persistence_index,zone_risk_index,zone_type,active_days,burst_days,petrol_pump_reduction,petrol_pump_new_risk,location_sample
938,89618925d2fffff,12.92166,77.585929,25,Jayanagara,WRONG PARKING,0.0,0.0,28.0,"[4, 23, 6]",1.57,0.93,2.18,SPORADIC,14,0,3,1.92,"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (Indi"
1091,8960145a1cbffff,12.937205,77.532357,18,Banashankari,WRONG PARKING,11.1,5.6,0.0,"[5, 23, 20]",2.76,0.67,2.18,SPORADIC,10,1,2,1.92,"Kerekodi Main Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, "
1075,8961892edd7ffff,12.96765,77.636689,19,Jeevanbheemanagar,NO PARKING,10.5,10.5,0.0,"[7, 23, 4]",2.14,0.33,2.17,SPORADIC,5,0,2,1.91,"Indiranagar Double Road, Sri Paramahamsa Yogananda Circle, Indiranagar, Bengalur"
627,89601458ed3ffff,12.999467,77.488738,54,Kamakshipalya,WRONG PARKING,1.9,0.0,0.0,"[6, 5, 7]",1.0,0.6,2.17,SPORADIC,9,1,6,1.91,"Andhrahalli Main Road, Soundarya Layout, Andhrahalli, Bengaluru, Karnataka. Pin-"
773,8961892eb93ffff,12.998509,77.623449,37,Pulikeshinagar(F.Town),NO PARKING,5.4,2.7,0.0,"[21, 22, 23]",1.43,0.53,2.16,SPORADIC,8,1,4,1.9,"Banaswadi Main Road, ITC Infotech Park, Maruthi Sevanagar, Bengaluru, Karnataka."
929,89618921d43ffff,12.978379,77.751298,25,Whitefield,NO PARKING,4.0,0.0,0.0,"[2, 20, 1]",2.82,1.07,2.16,SPORADIC,16,0,3,1.9,"Whitefield Main Road, Happy Valley, Whitefield, Bengaluru, Karnataka. Pin-560066"
1022,89601458377ffff,13.014157,77.493033,21,Kamakshipalya,WRONG PARKING,19.0,0.0,0.0,"[7, 5, 0]",2.39,0.2,2.16,SPORADIC,3,0,2,1.9,"Thigalarapalya Main Road, Ramegowda Layout, Peenya, Bengaluru, Karnataka. Pin-56"
1145,896189255afffff,12.912024,77.64974,16,HSR Layout,WRONG PARKING,0.0,6.2,0.0,"[22, 1, 5]",4.01,0.53,2.15,SPORADIC,8,1,1,1.89,"17th Cross Road, Vanganahalli, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-5"
944,8961892cc4fffff,13.040722,77.622882,24,Hennuru,NO PARKING,12.5,0.0,0.0,"[23, 22, 6]",1.85,1.27,2.15,SPORADIC,19,0,2,1.89,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India"
686,896189259d3ffff,12.931521,77.59255,46,Jayanagara,WRONG PARKING,0.0,6.5,0.0,"[7, 22, 21]",0.59,0.6,2.14,SPORADIC,9,0,5,1.88,"8th Main Road, LIC Colony Junction, Jayanagar East, Bengaluru, Karnataka. Pin-56"
1014,89618925137ffff,12.929641,77.631831,21,Adugodi,NO PARKING,0.0,0.0,0.0,"[22, 23, 5]",4.07,0.33,2.14,SPORADIC,5,0,2,1.88,"7th Cross Road, Raheja Residency, Koramangala, Bengaluru, Karnataka. Pin-560034 "
1166,89618920e7bffff,12.956981,77.74007,15,Whitefield,NO PARKING,13.3,0.0,0.0,"[2, 19, 4]",3.56,0.73,2.14,SPORADIC,11,1,1,1.88,"HAL Airport Road, Renaissance Jagriti, Whitefield, Bengaluru, Karnataka. Pin-560"
1068,89601459b13ffff,13.057481,77.472514,19,No Police Station,WRONG PARKING,31.6,0.0,0.0,"[23, 7, 6]",1.21,0.33,2.13,SPORADIC,5,0,2,1.87,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)"
917,8961892e0c3ffff,12.994121,77.700445,26,Mahadevapura,NO PARKING,7.7,3.8,0.0,"[1, 6, 5]",1.87,0.67,2.13,SPORADIC,10,0,3,1.87,"Hoodi Main Road, Thigalarapalya, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)"
675,8961892c937ffff,13.035885,77.575007,48,Kodigehalli,WRONG PARKING,2.1,2.1,0.0,"[4, 3, 5]",1.02,0.27,2.13,SPORADIC,4,0,5,1.87,"Dr Rajgopal Road, Infantry Towers, Naidu Layout, Sanjay Nagar, Bengaluru, Karnat"
945,8960145a12fffff,12.935526,77.512253,24,Jnanabharathi,PARKING IN A MAIN ROAD,16.7,0.0,0.0,"[5, 4, 22]",1.58,0.87,2.13,SPORADIC,13,1,2,1.87,"Bangalore University Road, Navami Landmark, Bangalore University, Jnana Bharathi"
1079,896189218cfffff,12.994485,77.757648,18,Mahadevapura,NO PARKING,16.7,5.6,0.0,"[21, 7, 20]",1.61,0.93,2.12,SPORADIC,14,1,2,1.87,"Whitefield Main Road, Gopal Krishna Nagar, Kadugodi Plantation, Bengaluru, Karna"
877,896014591b7ffff,13.027915,77.518861,28,Peenya,WRONG PARKING,7.1,0.0,0.0,"[5, 2, 21]",2.29,0.4,2.12,SPORADIC,6,0,3,1.87,"TVS Cross Road, TVS Cross, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
843,89618927357ffff,12.90783,77.675914,31,Bellandur,WRONG PARKING,3.2,0.0,0.0,"[1, 0, 4]",1.94,1.07,2.12,SPORADIC,16,2,3,1.87,"Amrutha College Road, Oceanus Monarda, Kaikondrahalli, Bengaluru, Karnataka. Pin"
775,8961892412fffff,12.884162,77.598272,37,Hulimavu,WRONG PARKING,5.4,8.1,0.0,"[6, 2, 3]",0.74,0.07,2.12,SPORADIC,1,0,4,1.87,"BDA 80 Feet Road, Habitat Aura, Arakere, Bengaluru, Karnataka. Pin-560076 (India"
1028,896014585b7ffff,12.960442,77.505121,20,Jnanabharathi,NO PARKING,15.0,0.0,0.0,"[23, 2, 6]",2.25,0.87,2.12,SPORADIC,13,1,2,1.87,"Mallathahalli Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)"
927,8961892e84fffff,13.002552,77.63444,25,Banaswadi,NO PARKING,8.0,0.0,0.0,"[5, 22, 1]",2.18,0.87,2.11,SPORADIC,13,0,3,1.86,"Indian Oil Flyover, Muniga Layout, Maruthi Sevanagar, Bengaluru, Karnataka. Pin-"
872,8961892eb97ffff,12.998251,77.619219,29,Pulikeshinagar(F.Town),WRONG PARKING,0.0,0.0,0.0,"[11, 10, 23]",2.83,0.47,2.11,SPORADIC,7,1,3,1.86,"Wheeler Road Flyover, Sham Mansion Apartment, Cox Town, Bengaluru, Karnataka. Pi"
1157,89601459007ffff,13.04595,77.541842,15,Jalahalli,WRONG PARKING,20.0,0.0,0.0,"[22, 6, 7]",2.61,0.8,2.11,SPORADIC,12,1,1,1.86,"HMT Main Road, Brigade Courtyard, HMT Industrial Estate, Jalahalli, Bengaluru, K"
1012,8960145b69bffff,12.995324,77.602363,21,R.T. Nagar,NO PARKING,0.0,14.3,0.0,"[2, 22, 5]",1.66,0.73,2.1,SPORADIC,11,1,2,1.85,"Millers Road, Aalco Layout, Benson Town, Bengaluru, Karnataka. Pin-560046 (India"
875,89601459e0bffff,13.056165,77.507387,28,Chikkabanavara,NO PARKING,0.0,0.0,0.0,"[5, 22, 6]",2.21,1.4,2.1,SPORADIC,21,1,3,1.85,"Hesaraghatta Main Road, Brindavan Layout, T Dasarahalli, Bengaluru, Karnataka. P"
1018,89601459853ffff,13.050829,77.493123,21,Chikkabanavara,WRONG PARKING,14.3,4.8,0.0,"[6, 20, 7]",1.26,1.07,2.1,SPORADIC,16,1,2,1.85,"Mumbai Bengaluru Highway, Nanjundeshwara Layout, Chikkabidarakallu, Bengaluru, K"
1038,89601459e73ffff,13.059869,77.506788,20,Chikkabanavara,NO PARKING,15.0,5.0,0.0,"[5, 1, 4]",1.25,1.07,2.09,SPORADIC,16,0,2,1.84,"Hesaraghatta Main Road, Janapriya Heights Apartment, Mallasandra, T Dasarahalli,"
1036,89618920e4bffff,12.959233,77.746717,20,Whitefield,WRONG PARKING,10.0,5.0,0.0,"[8, 1, 6]",1.89,0.87,2.09,SPORADIC,13,1,2,1.84,"Whitefield Main Road, Brigade Harmony, Whitefield, Bengaluru, Karnataka. Pin-560"
1122,8961892cc03ffff,13.031234,77.621392,17,K.G. Halli,NO PARKING,11.8,5.9,0.0,"[1, 22, 21]",2.44,0.33,2.09,SPORADIC,5,0,2,1.84,"Nagawara Main Road, Sri Muthu Mariyamma Circle, Govindpura, Bengaluru, Karnataka"
1021,8961892ee97ffff,12.991141,77.657091,21,Banaswadi,WRONG PARKING,14.3,0.0,0.0,"[23, 20, 21]",1.91,1.0,2.09,SPORADIC,15,1,2,1.84,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-"
839,8960145a6bbffff,12.941731,77.563225,31,Basavanagudi,WRONG PARKING,0.0,0.0,0.0,"[5, 22, 2]",2.49,0.33,2.08,SPORADIC,5,0,3,1.83,"50 Feet Main Road, Mount Joy Extension, Hanumantha Nagar, Bengaluru, Karnataka. "
1027,8960145b3c7ffff,13.007885,77.563237,20,Malleshwaram,WRONG PARKING,0.0,5.0,0.0,"[2, 0, 23]",3.07,0.47,2.08,SPORADIC,7,1,2,1.83,"18th Cross Road, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
941,89618925217ffff,12.960005,77.665936,25,Jeevanbheemanagar,NO PARKING,0.0,0.0,0.0,"[0, 22, 21]",3.15,0.33,2.08,SPORADIC,5,0,3,1.83,"Suranjan Das Road, Officers Quarters, Airport Area, Bengaluru, Karnataka. Pin-56"
959,8961892e12bffff,12.988615,77.66358,23,Banaswadi,WRONG PARKING,4.3,0.0,0.0,"[1, 2, 0]",2.58,0.93,2.08,SPORADIC,14,1,2,1.83,"Kaggadaspura Main Road, Government Quarters, Vishwa Vihar, CV Raman Nagar, Benga"
983,896016911dbffff,13.248408,77.715587,22,Devanahalli Airport,WRONG PARKING,13.6,0.0,0.0,"[23, 0, 20]",1.89,0.73,2.07,SPORADIC,11,0,2,1.82,"NH 44, Puttappana Gudi Bidi, Devanahalli, Karnataka. Pin-562110 (India)"
1124,89618925d8bffff,12.913479,77.603727,17,Mico Layout,NO PARKING,17.6,11.8,0.0,"[23, 6, 0]",0.75,0.67,2.07,SPORADIC,10,1,2,1.82,"7th Cross Road, Vysya Bank Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin"
780,89618925567ffff,12.924396,77.650058,36,HSR Layout,NO PARKING,0.0,0.0,0.0,"[22, 21, 5]",1.82,0.53,2.07,SPORADIC,8,1,4,1.82,"Outer Ring Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (I"
1141,89601696193ffff,13.081247,77.559689,16,Yelahanka,WRONG PARKING,0.0,6.2,0.0,"[21, 5, 4]",3.65,0.27,2.07,SPORADIC,4,0,1,1.82,"Vidyaranyapura Main Road, Block 3, HMT Layout, Vidyaranyapura, Bengaluru, Karnat"
1121,8960145b28fffff,13.009448,77.58033,17,Sadashivanagar,NO PARKING,0.0,0.0,0.0,"[0, 2, 5]",3.88,0.87,2.06,SPORADIC,13,1,2,1.81,"5th Cross Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengal"
885,8960145a347ffff,12.961141,77.527953,28,Byatarayanapura,WRONG PARKING,0.0,14.3,0.0,"[4, 5, 6]",0.72,0.4,2.06,SPORADIC,6,0,3,1.81,"6th Cross Road, KPA Block, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560"
820,896189243dbffff,12.903418,77.625744,32,Madiwala,NO PARKING,0.0,0.0,0.0,"[5, 6, 7]",1.98,0.8,2.06,SPORADIC,12,1,3,1.81,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (Ind"
986,8960145934fffff,13.069734,77.529815,22,Jalahalli,WRONG PARKING,9.1,4.5,0.0,"[6, 5, 7]",1.81,0.47,2.06,SPORADIC,7,1,2,1.81,"Lakshmipura Main Road, Divya Limelite, Kammagondanahalli, Bengaluru, Karnataka. "
889,8960145840bffff,12.982129,77.532025,27,Kamakshipalya,WRONG PARKING,0.0,0.0,0.0,"[23, 6, 5]",2.31,1.0,2.05,SPORADIC,15,1,3,1.8,"G Narayana Kumar Road, Asthagrama New Extension, Kamakshipalya, Bengaluru, Karna"
936,8961892ed03ffff,12.970916,77.627888,25,Halasur,NO PARKING,0.0,0.0,0.0,"[2, 22, 6]",2.44,1.13,2.05,SPORADIC,17,1,3,1.8,"Cambridge Road, Jains Cambridge, Keshwaraj Layout, Halasuru, Bengaluru, Karnatak"
902,8960145a51bffff,12.91925,77.542129,27,Banashankari,WRONG PARKING,7.4,3.7,0.0,"[7, 8, 6]",1.16,0.8,2.05,SPORADIC,12,1,3,1.8,"Ittamadu Road, Thimmaraya Gowda Layout, Ittamadu, Banashankari Stage 3, Bengalur"
1002,89618924b67ffff,12.90971,77.549705,21,K.S. Layout,PARKING IN A MAIN ROAD,14.3,4.8,0.0,"[7, 23, 6]",1.06,0.87,2.05,SPORADIC,13,0,2,1.8,"Subramanyapura Main Road, Canara Bank Colony, Chikkalsandra, Bengaluru, Karnatak"
858,89618921957ffff,12.988147,77.733855,30,Mahadevapura,PARKING ON FOOTPATH,0.0,6.7,0.0,"[21, 23, 6]",1.5,0.33,2.05,SPORADIC,5,0,3,1.8,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka"
1109,896189242cbffff,12.913588,77.644629,17,HSR Layout,NO PARKING,0.0,0.0,0.0,"[5, 6, 0]",3.93,0.67,2.05,SPORADIC,10,0,2,1.8,"13th Cross Road, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
765,8961892cd2fffff,13.025676,77.588994,38,R.T. Nagar,WRONG PARKING,0.0,0.0,0.0,"[1, 6, 7]",1.54,0.47,2.05,SPORADIC,7,0,4,1.8,"CBI Main Road, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)"
973,89601459173ffff,13.045366,77.521791,22,Chikkabanavara,NO PARKING,0.0,4.5,0.0,"[7, 21, 0]",2.27,1.07,2.05,SPORADIC,16,1,2,1.8,"SM Road, Sabari Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)"
961,8961892e8b7ffff,12.98139,77.628473,23,Halasur,NO PARKING,4.3,8.7,0.0,"[4, 2, 20]",1.42,0.53,2.04,SPORADIC,8,1,2,1.8,"Old Madras Road, Laxmana Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (Ind"
1132,8960145b6bbffff,12.993993,77.594784,16,High ground,NO PARKING,12.5,0.0,0.0,"[1, 0, 5]",2.77,0.73,2.04,SPORADIC,11,1,1,1.8,"M V Jayaram Road, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bang"
1074,8960145b2afffff,13.009504,77.571097,19,Malleshwaram,NO PARKING,10.5,5.3,0.0,"[22, 4, 5]",1.72,0.67,2.03,SPORADIC,10,0,2,1.79,"Sankey Road, Gokak Chaluvali Smaranartha Circle, Malleshwaram West, Bengaluru, K"
924,8961892766fffff,12.904146,77.704322,25,Bellandur,NO PARKING,8.0,4.0,0.0,"[6, 5, 8]",1.0,1.07,2.03,SPORADIC,16,1,3,1.79,"Chikkabellanduru Road, Ram Circle, Hadosiddapura, Bengaluru, Karnataka. Pin-5600"
958,8961892e067ffff,13.000192,77.684939,23,Mahadevapura,NO PARKING,4.3,0.0,0.0,"[21, 20, 23]",1.99,1.27,2.02,SPORADIC,19,0,2,1.78,"Whitefield Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-"
1153,8960145a203ffff,12.964441,77.549121,15,Magadi Road,NO PARKING,0.0,0.0,0.0,"[5, 1, 2]",3.96,0.87,2.02,SPORADIC,13,2,1,1.78,"C Chowdappa Main Road, Hoshalli, Padarayanapura, Bengaluru, Karnataka. Pin-56002"
1106,89618925ec7ffff,12.947682,77.628184,17,Ashok Nagar,WRONG PARKING,17.6,0.0,0.0,"[23, 1, 22]",2.25,0.2,2.02,SPORADIC,3,0,2,1.78,"Ejipura Main Road, Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka. Pin-56"
1043,8960145b60fffff,13.003989,77.593698,20,R.T. Nagar,WRONG PARKING,5.0,5.0,0.0,"[5, 2, 6]",2.12,0.6,2.02,SPORADIC,9,1,2,1.78,"Jayamahal Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Ext"
1053,8960145b0b7ffff,12.982985,77.568122,19,Sheshadripuram,NO PARKING,10.5,5.3,0.0,"[21, 1, 22]",1.49,0.73,2.01,SPORADIC,11,1,2,1.77,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-5"
1103,8961892ea57ffff,13.021464,77.640817,18,Banaswadi,WRONG PARKING,0.0,0.0,0.0,"[1, 2, 4]",3.5,0.67,2.01,SPORADIC,10,1,2,1.77,"CMR Road, Block 2, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 ("
833,8960169050fffff,13.183993,77.68794,31,Chikkajala,WRONG PARKING,3.2,9.7,0.0,"[22, 23, 0]",0.22,0.6,2.01,SPORADIC,9,1,3,1.77,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (Indi"
744,89618921a83ffff,13.009005,77.758837,39,Mahadevapura,NO PARKING,0.0,0.0,0.0,"[0, 1, 4]",1.02,0.73,2.01,SPORADIC,11,0,4,1.77,"Whitefield Main Road, Pioneer Moonstone, Seegehalli, Bengaluru, Karnataka. Pin-5"
1062,8960169644bffff,13.094712,77.59715,19,Yelahanka,WRONG PARKING,0.0,0.0,0.0,"[7, 3, 4]",3.24,0.8,2.01,SPORADIC,12,1,2,1.77,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin"
1063,896189248cbffff,12.891825,77.581445,19,J.P. Nagar,WRONG PARKING,10.5,0.0,0.0,"[6, 22, 7]",2.4,0.47,2.01,SPORADIC,7,1,2,1.77,"Om Shivashakti Nagar Main Road, Elita Promenade, JP Nagar Phase 7, Bengaluru, Ka"
896,89618927257ffff,12.915455,77.698674,27,Bellandur,WRONG PARKING,14.8,0.0,0.0,"[21, 3, 8]",0.8,0.47,2.0,SPORADIC,7,0,3,1.76,"Gear School Road, AET Junction, Doddakannelli, Bengaluru, Karnataka. Pin-560035 "
1034,8961892ec97ffff,12.967941,77.652808,20,Jeevanbheemanagar,NO PARKING,0.0,0.0,0.0,"[1, 0, 22]",3.15,0.6,2.0,SPORADIC,9,0,2,1.76,"Jeevan Bhima Nagar Main Road, Sector 11, LIC Colony, Jeevan Bima Nagar, Bengalur"
967,89601459597ffff,13.013256,77.544107,23,Rajajinagar,WRONG PARKING,4.3,0.0,0.0,"[5, 6, 22]",2.08,0.87,2.0,SPORADIC,13,1,2,1.76,"2nd Cross Road, Ganesh Block, Nandini Layout, Bengaluru, Karnataka. Pin-560096 ("
873,8960169760bffff,13.16128,77.626529,29,Chikkajala,WRONG PARKING,6.9,0.0,0.0,"[20, 8, 5]",1.13,0.73,1.99,SPORADIC,11,0,3,1.75,"Bengaluru Bellary Road, Vidyanagar Junction, Chikkajala, Bengaluru, Karnataka. P"
1111,8961892ca77ffff,13.072689,77.603822,17,Hebbala,WRONG PARKING,5.9,0.0,0.0,"[8, 6, 23]",3.17,0.27,1.99,SPORADIC,4,0,2,1.75,"KV Jairam Road, Kempegowda Circle, Jakkuru, Bengaluru, Karnataka. Pin-560064 (In"
1019,89618925167ffff,12.939014,77.632313,21,Ashok Nagar,WRONG PARKING,14.3,0.0,0.0,"[21, 22, 23]",1.24,0.87,1.98,SPORADIC,13,1,2,1.74,"Domlur Inner Ring Road, Srinivagilu Junction, Agaram, Bengaluru, Karnataka. Pin-"
1144,896189243afffff,12.897882,77.606412,16,Mico Layout,NO PARKING,0.0,18.8,0.0,"[21, 22, 6]",1.05,0.8,1.98,SPORADIC,12,1,1,1.74,"Devara Chikkanahalli Main Road, Someshwara Layout, Bilekahalli, Bengaluru, Karna"
816,8960145a0cfffff,12.942323,77.5484,33,Banashankari,WRONG PARKING,9.1,0.0,0.0,"[7, 8, 6]",0.54,0.6,1.98,SPORADIC,9,1,3,1.74,"Sri Kumaraswamy Temple Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, "
1102,89618925c47ffff,12.933688,77.62034,18,Adugodi,NO PARKING,0.0,5.6,0.0,"[5, 0, 19]",2.69,0.4,1.98,SPORADIC,6,0,2,1.74,"1st Cross Road, Block 5A, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
978,89618927227ffff,12.911154,77.683213,22,Bellandur,NO PARKING,9.1,0.0,0.0,"[6, 23, 4]",1.5,1.07,1.98,SPORADIC,16,0,2,1.74,"Junnasandra Road, Keerthi Krishna Viva, Kaikondrahalli, Bengaluru, Karnataka. Pi"
1126,8961892ccd3ffff,13.028163,77.631906,17,K.G. Halli,PARKING IN A MAIN ROAD,17.6,0.0,0.0,"[4, 5, 2]",1.53,0.8,1.97,SPORADIC,12,1,2,1.73,"Kempegowda Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India"
1151,8961892ee4bffff,13.011108,77.659213,15,Banaswadi,NO PARKING,20.0,0.0,0.0,"[23, 4, 6]",1.93,0.4,1.97,SPORADIC,6,0,1,1.73,"5th Main Road, B Channasandra, Banaswadi, Bengaluru, Karnataka. Pin-560043 (Indi"
949,89618925d6fffff,12.928505,77.59152,24,Jayanagara,WRONG PARKING,0.0,0.0,0.0,"[6, 7, 2]",2.54,0.33,1.97,SPORADIC,5,0,2,1.73,"Tilak Nagar Main Road, Corporation Layout, Tilak Nagar, Jayanagar, Bengaluru, Ka"
1078,89618927213ffff,12.907158,77.696272,18,Bellandur,WRONG PARKING,16.7,5.6,0.0,"[0, 2, 3]",0.76,0.67,1.96,SPORADIC,10,0,2,1.72,"Sarjapura Main Road, Doddakannelli Circle, Doddakannelli, Bengaluru, Karnataka. "
1101,8961892288fffff,12.883529,77.751965,18,No Police Station,WRONG PARKING,11.1,5.6,0.0,"[5, 6, 2]",1.27,0.73,1.96,SPORADIC,11,1,2,1.72,"Sarjapura Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, "
1105,8960145964bffff,13.064134,77.571679,17,Kodigehalli,WRONG PARKING,5.9,0.0,0.0,"[0, 4, 5]",2.73,0.53,1.95,SPORADIC,8,0,2,1.72,"Kodigehalli Road, Virupakshapura, Bengaluru, Karnataka. Pin-560097 (India)"
964,89618925423ffff,12.926411,77.669772,23,Bellandur,WRONG PARKING,0.0,4.3,0.0,"[5, 4]",2.08,0.13,1.95,SPORADIC,2,0,2,1.72,"2nd Main Road, Sobha Mayflower Apartment, Bellandur, Bengaluru, Karnataka. Pin-5"
1066,8961892e473ffff,12.983551,77.70816,19,Mahadevapura,WRONG PARKING,10.5,0.0,0.0,"[20, 23, 2]",1.95,0.47,1.94,SPORADIC,7,0,2,1.71,"1st Main Road, ESI Road Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560048"
1115,8961892e403ffff,12.978959,77.709603,17,Mahadevapura,WRONG PARKING,17.6,0.0,0.0,"[22, 10, 6]",1.52,0.33,1.92,SPORADIC,5,0,2,1.69,"ITPL Main Road, Regent Gateway, Visveshwaraiah Industrial Estate, Bengaluru, Kar"
1015,89601458c4fffff,12.98801,77.47412,21,Kamakshipalya,NO PARKING,0.0,0.0,0.0,"[6, 22, 3]",2.21,0.93,1.92,SPORADIC,14,0,2,1.69,"Hosahalli Gollarahatti Magadi Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pi"
1140,8961892ea6fffff,13.0257,77.630594,16,K.G. Halli,WRONG PARKING,6.2,0.0,0.0,"[7, 22, 3]",2.54,0.8,1.92,SPORADIC,12,1,1,1.69,"3rd Cross Road, JJ Jivani Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043"
970,8960145857bffff,12.979806,77.51061,23,Jnanabharathi,NO PARKING,13.0,0.0,0.0,"[6, 0, 3]",0.65,0.87,1.91,SPORADIC,13,0,2,1.68,"Sri Annapoorneshwari Temple Road, Nagarbhavi BDA Shopping Complex, Block 3, Naga"
887,8960145809bffff,12.987143,77.520595,28,Kamakshipalya,NO PARKING,0.0,0.0,0.0,"[22, 4, 8]",1.73,0.27,1.91,SPORADIC,4,0,3,1.68,"2nd Cross Road, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)"
1006,8960145a32fffff,12.959357,77.516354,21,Byatarayanapura,WRONG PARKING,0.0,0.0,0.0,"[1, 0, 9]",2.37,0.67,1.91,SPORADIC,10,1,2,1.68,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karn"
997,896189264dbffff,12.821078,77.687159,21,Electronic City,PARKING IN A MAIN ROAD,0.0,0.0,0.0,"[3, 7, 2]",2.41,0.6,1.91,SPORADIC,9,1,2,1.68,"Hosur Road, Sattva Texonic, Bommasandra Industrial Area, Bommasandra, Bengaluru,"
1052,89601458e5bffff,13.00838,77.484264,19,Kamakshipalya,WRONG PARKING,5.3,0.0,0.0,"[6, 7]",2.38,0.2,1.9,SPORADIC,3,0,2,1.67,"Andrahalli Main Road, Andhrahalli Circle, Andhrahalli, Bengaluru, Karnataka. Pin"
1007,8961892eb17ffff,13.004541,77.615785,21,Pulikeshinagar(F.Town),WRONG PARKING,9.5,0.0,0.0,"[5, 6, 23]",1.47,0.4,1.9,SPORADIC,6,0,2,1.67,"Clark Road, Richards Town, Bengaluru, Karnataka. Pin-560005 (India)"
1001,896014594cfffff,13.033073,77.56853,21,Sadashivanagar,NO PARKING,4.8,0.0,0.0,"[2, 23, 3]",1.54,0.93,1.89,SPORADIC,14,1,2,1.66,"Padmasri CK Venkata Ramaiah Road, AGS Layout, MSR Nagar, Bengaluru, Karnataka. P"
974,8961892e673ffff,13.004515,77.710933,22,K.R. Pura,WRONG PARKING,4.5,0.0,0.0,"[2, 5, 0]",1.55,0.8,1.89,SPORADIC,12,0,2,1.66,"Devasandra Main Road, Block 3, Ayyappa Nagar, KR Puram, Bengaluru, Karnataka. Pi"
1013,89601459403ffff,13.030071,77.56172,21,Yeshwanthpura,WRONG PARKING,4.8,0.0,0.0,"[7, 21, 22]",1.74,0.6,1.88,SPORADIC,9,1,2,1.65,"MS Ramaiah College Road, Esteem Ramaiah, Mathikere Extension, Bengaluru, Karnata"
1094,8961892ed5bffff,12.97826,77.635843,18,Jeevanbheemanagar,NO PARKING,0.0,0.0,0.0,"[7, 4, 6]",2.72,0.47,1.88,SPORADIC,7,0,2,1.65,"Chinmaya Mission Hospital Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-"
1095,8960145a0d3ffff,12.938482,77.554023,18,Basavanagudi,NO PARKING,0.0,0.0,0.0,"[5, 0, 4]",2.46,0.8,1.87,SPORADIC,12,1,2,1.65,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pi"
1017,8960145824fffff,13.025538,77.520454,21,Peenya,WRONG PARKING,4.8,0.0,0.0,"[20, 2, 5]",1.71,0.47,1.87,SPORADIC,7,1,2,1.65,"Rajgopal Nagar Main Road, SBM Circle, Peenya, Bengaluru, Karnataka. Pin-560058 ("
943,8961892736fffff,12.913777,77.666553,24,Bellandur,NO PARKING,0.0,4.2,0.0,"[2, 23, 0]",0.83,1.07,1.87,SPORADIC,16,1,2,1.65,"Haralur Road, Alaya Villament, Ambalipura, Bengaluru, Karnataka. Pin-560102 (Ind"
